id,z_min,z_max
062660_2620-ORI_251_v_flip.tif,-4555.424805,-4547.287598
062660_2620-ORI_251_h_flip.tif,-4555.424805,-4547.287598
062660_2620-ORI_251_hv_flip.tif,-4555.424805,-4547.287598
062660_2620-ORI_252.tif,-4554.030273,-4547.287598
062660_2620-ORI_252_v_flip.tif,-4554.030273,-4547.287598
062660_2620-ORI_252_h_flip.tif,-4554.030273,-4547.287598
062660_2620-ORI_252_hv_flip.tif,-4554.030273,-4547.287598
062660_2620-ORI_253.tif,-4553.458984,-4547.648926
062660_2620-ORI_253_v_flip.tif,-4553.458984,-4547.648926
062660_2620-ORI_253_h_flip.tif,-4553.458984,-4547.648926
062660_2620-ORI_253_hv_flip.tif,-4553.458984,-4547.648926
062660_2620-ORI_218.tif,-4556.896484,-4543.165039
062660_2620-ORI_218_v_flip.tif,-4556.896484,-4543.165039
062660_2620-ORI_218_h_flip.tif,-4556.896484,-4543.165039
062660_2620-ORI_218_hv_flip.tif,-4556.896484,-4543.165039
062660_2620-ORI_219.tif,-4556.896484,-4549.596680
062660_2620-ORI_219_v_flip.tif,-4556.896484,-4549.596680
062660_2620-ORI_219_h_flip.tif,-4556.896484,-4549.596680
062660_2620-ORI_219_hv_flip.tif,-4556.896484,-4549.596680
062660_2620-ORI_22.tif,-4546.901367,-4536.180664
062660_2620-ORI_22_v_flip.tif,-4546.901367,-4536.180664
062660_2620-ORI_22_h_flip.tif,-4546.901367,-4536.180664
062660_2620-ORI_22_hv_flip.tif,-4546.901367,-4536.180664
062660_2620-ORI_220.tif,-4555.873047,-4550.551758
062660_2620-ORI_220_v_flip.tif,-4555.873047,-4550.551758
062660_2620-ORI_220_h_flip.tif,-4555.873047,-4550.551758
062660_2620-ORI_220_hv_flip.tif,-4555.873047,-4550.551758
062660_2620-ORI_221.tif,-4555.038574,-4550.357422
062660_2620-ORI_221_v_flip.tif,-4555.038574,-4550.357422
062660_2620-ORI_221_h_flip.tif,-4555.038574,-4550.357422
062660_2620-ORI_221_hv_flip.tif,-4555.038574,-4550.357422
062660_2620-ORI_222.tif,-4554.147461,-4549.079590
062660_2620-ORI_222_v_flip.tif,-4554.147461,-4549.079590
062660_2620-ORI_222_h_flip.tif,-4554.147461,-4549.079590
062660_2620-ORI_222_hv_flip.tif,-4554.147461,-4549.079590
062660_2620-ORI_223.tif,-4553.741211,-4547.788086
062660_2620-ORI_223_v_flip.tif,-4553.741211,-4547.788086
062660_2620-ORI_223_h_flip.tif,-4553.741211,-4547.788086
062660_2620-ORI_223_hv_flip.tif,-4553.741211,-4547.788086
062660_2620-ORI_224.tif,-4551.789062,-4547.788086
062660_2620-ORI_224_v_flip.tif,-4551.789062,-4547.788086
062660_2620-ORI_224_h_flip.tif,-4551.789062,-4547.788086
062660_2620-ORI_224_hv_flip.tif,-4551.789062,-4547.788086
062660_2620-ORI_225.tif,-4551.384766,-4547.571289
062660_2620-ORI_225_v_flip.tif,-4551.384766,-4547.571289
062660_2620-ORI_225_h_flip.tif,-4551.384766,-4547.571289
062660_2620-ORI_225_hv_flip.tif,-4551.384766,-4547.571289
062660_2620-ORI_226.tif,-4552.138184,-4547.571289
062660_2620-ORI_226_v_flip.tif,-4552.138184,-4547.571289
062660_2620-ORI_226_h_flip.tif,-4552.138184,-4547.571289
062660_2620-ORI_226_hv_flip.tif,-4552.138184,-4547.571289
062660_2620-ORI_236.tif,-4548.534668,-4541.298340
062660_2620-ORI_236_v_flip.tif,-4548.534668,-4541.298340
062660_2620-ORI_236_h_flip.tif,-4548.534668,-4541.298340
062660_2620-ORI_236_hv_flip.tif,-4548.534668,-4541.298340
062660_2620-ORI_237.tif,-4547.944336,-4541.298340
062660_2620-ORI_237_v_flip.tif,-4547.944336,-4541.298340
062660_2620-ORI_237_h_flip.tif,-4547.944336,-4541.298340
062660_2620-ORI_237_hv_flip.tif,-4547.944336,-4541.298340
062660_2620-ORI_238.tif,-4547.944336,-4541.470703
062660_2620-ORI_238_v_flip.tif,-4547.944336,-4541.470703
062660_2620-ORI_238_h_flip.tif,-4547.944336,-4541.470703
062660_2620-ORI_238_hv_flip.tif,-4547.944336,-4541.470703
062660_2620-ORI_239.tif,-4545.932617,-4540.086426
062660_2620-ORI_239_v_flip.tif,-4545.932617,-4540.086426
062660_2620-ORI_239_h_flip.tif,-4545.932617,-4540.086426
062660_2620-ORI_239_hv_flip.tif,-4545.932617,-4540.086426
062660_2620-ORI_24.tif,-4547.258789,-4524.855957
062660_2620-ORI_24_v_flip.tif,-4547.258789,-4524.855957
062660_2620-ORI_24_h_flip.tif,-4547.258789,-4524.855957
062660_2620-ORI_24_hv_flip.tif,-4547.258789,-4524.855957
062660_2620-ORI_240.tif,-4548.220215,-4532.086426
062660_2620-ORI_240_v_flip.tif,-4548.220215,-4532.086426
062660_2620-ORI_240_h_flip.tif,-4548.220215,-4532.086426
062660_2620-ORI_240_hv_flip.tif,-4548.220215,-4532.086426
062660_2620-ORI_241.tif,-4548.220215,-4527.432129
062660_2620-ORI_241_v_flip.tif,-4548.220215,-4527.432129
062660_2620-ORI_241_h_flip.tif,-4548.220215,-4527.432129
062660_2620-ORI_241_hv_flip.tif,-4548.220215,-4527.432129
062660_2620-ORI_242.tif,-4547.504883,-4526.429199
062660_2620-ORI_242_v_flip.tif,-4547.504883,-4526.429199
062660_2620-ORI_242_h_flip.tif,-4547.504883,-4526.429199
062660_2620-ORI_242_hv_flip.tif,-4547.504883,-4526.429199
062660_2620-ORI_243.tif,-4547.629395,-4523.795898
062660_2620-ORI_243_v_flip.tif,-4547.629395,-4523.795898
062660_2620-ORI_243_h_flip.tif,-4547.629395,-4523.795898
062660_2620-ORI_243_hv_flip.tif,-4547.629395,-4523.795898
062660_2620-ORI_244.tif,-4547.629395,-4522.602539
062660_2620-ORI_244_v_flip.tif,-4547.629395,-4522.602539
062660_2620-ORI_244_h_flip.tif,-4547.629395,-4522.602539
062660_2620-ORI_244_hv_flip.tif,-4547.629395,-4522.602539
062660_2620-ORI_254.tif,-4553.458984,-4546.044922
062660_2620-ORI_254_v_flip.tif,-4553.458984,-4546.044922
062660_2620-ORI_254_h_flip.tif,-4553.458984,-4546.044922
062660_2620-ORI_254_hv_flip.tif,-4553.458984,-4546.044922
062660_2620-ORI_255.tif,-4551.789062,-4546.044922
062660_2620-ORI_255_v_flip.tif,-4551.789062,-4546.044922
062660_2620-ORI_255_h_flip.tif,-4551.789062,-4546.044922
062660_2620-ORI_255_hv_flip.tif,-4551.789062,-4546.044922
062660_2620-ORI_256.tif,-4551.384766,-4546.326172
062660_2620-ORI_256_v_flip.tif,-4551.384766,-4546.326172
062660_2620-ORI_256_h_flip.tif,-4551.384766,-4546.326172
062660_2620-ORI_256_hv_flip.tif,-4551.384766,-4546.326172
062660_2620-ORI_257.tif,-4552.330078,-4547.461426
062660_2620-ORI_257_v_flip.tif,-4552.330078,-4547.461426
062660_2620-ORI_257_h_flip.tif,-4552.330078,-4547.461426
062660_2620-ORI_257_hv_flip.tif,-4552.330078,-4547.461426
062660_2620-ORI_258.tif,-4552.330078,-4547.976562
062660_2620-ORI_258_v_flip.tif,-4552.330078,-4547.976562
062660_2620-ORI_258_h_flip.tif,-4552.330078,-4547.976562
062660_2620-ORI_258_hv_flip.tif,-4552.330078,-4547.976562
062660_2620-ORI_259.tif,-4552.246582,-4548.315918
062660_2620-ORI_259_v_flip.tif,-4552.246582,-4548.315918
062660_2620-ORI_259_h_flip.tif,-4552.246582,-4548.315918
062660_2620-ORI_259_hv_flip.tif,-4552.246582,-4548.315918
062660_2620-ORI_26.tif,-4544.222656,-4515.798340
062660_2620-ORI_26_v_flip.tif,-4544.222656,-4515.798340
062660_2620-ORI_26_h_flip.tif,-4544.222656,-4515.798340
062660_2620-ORI_26_hv_flip.tif,-4544.222656,-4515.798340
062660_2620-ORI_260.tif,-4552.292969,-4548.315918
062660_2620-ORI_260_v_flip.tif,-4552.292969,-4548.315918
062660_2620-ORI_260_h_flip.tif,-4552.292969,-4548.315918
062660_2620-ORI_260_hv_flip.tif,-4552.292969,-4548.315918
062660_2620-ORI_261.tif,-4552.292969,-4548.387695
062660_2620-ORI_261_v_flip.tif,-4552.292969,-4548.387695
062660_2620-ORI_261_h_flip.tif,-4552.292969,-4548.387695
062660_2620-ORI_261_hv_flip.tif,-4552.292969,-4548.387695
062660_2620-ORI_262.tif,-4551.652344,-4546.666992
062660_2620-ORI_262_v_flip.tif,-4551.652344,-4546.666992
062660_2620-ORI_262_h_flip.tif,-4551.652344,-4546.666992
062660_2620-ORI_262_hv_flip.tif,-4551.652344,-4546.666992
062660_2620-ORI_227.tif,-4553.031738,-4547.585938
062660_2620-ORI_227_v_flip.tif,-4553.031738,-4547.585938
062660_2620-ORI_227_h_flip.tif,-4553.031738,-4547.585938
062660_2620-ORI_227_hv_flip.tif,-4553.031738,-4547.585938
062660_2620-ORI_228.tif,-4553.031738,-4548.940918
062660_2620-ORI_228_v_flip.tif,-4553.031738,-4548.940918
062660_2620-ORI_228_h_flip.tif,-4553.031738,-4548.940918
062660_2620-ORI_228_hv_flip.tif,-4553.031738,-4548.940918
062660_2620-ORI_229.tif,-4552.777344,-4548.940918
062660_2620-ORI_229_v_flip.tif,-4552.777344,-4548.940918
062660_2620-ORI_229_h_flip.tif,-4552.777344,-4548.940918
062660_2620-ORI_229_hv_flip.tif,-4552.777344,-4548.940918
062660_2620-ORI_23.tif,-4547.258789,-4526.050293
062660_2620-ORI_23_v_flip.tif,-4547.258789,-4526.050293
062660_2620-ORI_23_h_flip.tif,-4547.258789,-4526.050293
062660_2620-ORI_23_hv_flip.tif,-4547.258789,-4526.050293
062660_2620-ORI_230.tif,-4552.777344,-4547.773438
062660_2620-ORI_230_v_flip.tif,-4552.777344,-4547.773438
062660_2620-ORI_230_h_flip.tif,-4552.777344,-4547.773438
062660_2620-ORI_230_hv_flip.tif,-4552.777344,-4547.773438
062660_2620-ORI_231.tif,-4551.078125,-4545.666992
062660_2620-ORI_231_v_flip.tif,-4551.078125,-4545.666992
062660_2620-ORI_231_h_flip.tif,-4551.078125,-4545.666992
062660_2620-ORI_231_hv_flip.tif,-4551.078125,-4545.666992
062660_2620-ORI_232.tif,-4549.729492,-4531.127441
062660_2620-ORI_232_v_flip.tif,-4549.729492,-4531.127441
062660_2620-ORI_232_h_flip.tif,-4549.729492,-4531.127441
062660_2620-ORI_232_hv_flip.tif,-4549.729492,-4531.127441
062660_2620-ORI_233.tif,-4549.028809,-4530.747559
062660_2620-ORI_233_v_flip.tif,-4549.028809,-4530.747559
062660_2620-ORI_233_h_flip.tif,-4549.028809,-4530.747559
062660_2620-ORI_233_hv_flip.tif,-4549.028809,-4530.747559
062660_2620-ORI_234.tif,-4549.017578,-4530.747559
062660_2620-ORI_234_v_flip.tif,-4549.017578,-4530.747559
062660_2620-ORI_234_h_flip.tif,-4549.017578,-4530.747559
062660_2620-ORI_234_hv_flip.tif,-4549.017578,-4530.747559
062660_2620-ORI_235.tif,-4549.017578,-4543.118164
062660_2620-ORI_235_v_flip.tif,-4549.017578,-4543.118164
062660_2620-ORI_235_h_flip.tif,-4549.017578,-4543.118164
062660_2620-ORI_235_hv_flip.tif,-4549.017578,-4543.118164
062660_2620-ORI_272.tif,-4549.576172,-4529.702637
062660_2620-ORI_272_v_flip.tif,-4549.576172,-4529.702637
062660_2620-ORI_272_h_flip.tif,-4549.576172,-4529.702637
062660_2620-ORI_272_hv_flip.tif,-4549.576172,-4529.702637
062660_2620-ORI_273.tif,-4549.576172,-4526.429199
062660_2620-ORI_273_v_flip.tif,-4549.576172,-4526.429199
062660_2620-ORI_273_h_flip.tif,-4549.576172,-4526.429199
062660_2620-ORI_273_hv_flip.tif,-4549.576172,-4526.429199
062660_2620-ORI_274.tif,-4547.693359,-4525.320312
062660_2620-ORI_274_v_flip.tif,-4547.693359,-4525.320312
062660_2620-ORI_274_h_flip.tif,-4547.693359,-4525.320312
062660_2620-ORI_274_hv_flip.tif,-4547.693359,-4525.320312
062660_2620-ORI_275.tif,-4547.629395,-4521.851562
062660_2620-ORI_275_v_flip.tif,-4547.629395,-4521.851562
062660_2620-ORI_275_h_flip.tif,-4547.629395,-4521.851562
062660_2620-ORI_275_hv_flip.tif,-4547.629395,-4521.851562
062660_2620-ORI_276.tif,-4544.532227,-4518.961914
062660_2620-ORI_276_v_flip.tif,-4544.532227,-4518.961914
062660_2620-ORI_276_h_flip.tif,-4544.532227,-4518.961914
062660_2620-ORI_276_hv_flip.tif,-4544.532227,-4518.961914
062660_2620-ORI_277.tif,-4544.532227,-4515.891113
062660_2620-ORI_277_v_flip.tif,-4544.532227,-4515.891113
062660_2620-ORI_277_h_flip.tif,-4544.532227,-4515.891113
062660_2620-ORI_277_hv_flip.tif,-4544.532227,-4515.891113
062660_2620-ORI_278.tif,-4540.603516,-4514.738281
062660_2620-ORI_278_v_flip.tif,-4540.603516,-4514.738281
062660_2620-ORI_278_h_flip.tif,-4540.603516,-4514.738281
062660_2620-ORI_278_hv_flip.tif,-4540.603516,-4514.738281
062660_2620-ORI_279.tif,-4540.074219,-4512.085449
062660_2620-ORI_279_v_flip.tif,-4540.074219,-4512.085449
062660_2620-ORI_279_h_flip.tif,-4540.074219,-4512.085449
062660_2620-ORI_279_hv_flip.tif,-4540.074219,-4512.085449
062660_2620-ORI_28.tif,-4546.491211,-4517.448730
062660_2620-ORI_28_v_flip.tif,-4546.491211,-4517.448730
062660_2620-ORI_28_h_flip.tif,-4546.491211,-4517.448730
062660_2620-ORI_28_hv_flip.tif,-4546.491211,-4517.448730
062660_2620-ORI_29.tif,-4545.848145,-4517.448730
062660_2620-ORI_29_v_flip.tif,-4545.848145,-4517.448730
062660_2620-ORI_29_h_flip.tif,-4545.848145,-4517.448730
062660_2620-ORI_29_hv_flip.tif,-4545.848145,-4517.448730
062660_2620-ORI_263.tif,-4550.583984,-4543.601074
062660_2620-ORI_263_v_flip.tif,-4550.583984,-4543.601074
062660_2620-ORI_263_h_flip.tif,-4550.583984,-4543.601074
062660_2620-ORI_263_hv_flip.tif,-4550.583984,-4543.601074
062660_2620-ORI_264.tif,-4549.044922,-4540.750488
062660_2620-ORI_264_v_flip.tif,-4549.044922,-4540.750488
062660_2620-ORI_264_h_flip.tif,-4549.044922,-4540.750488
062660_2620-ORI_264_hv_flip.tif,-4549.044922,-4540.750488
062660_2620-ORI_265.tif,-4549.627930,-4540.750488
062660_2620-ORI_265_v_flip.tif,-4549.627930,-4540.750488
062660_2620-ORI_265_h_flip.tif,-4549.627930,-4540.750488
062660_2620-ORI_265_hv_flip.tif,-4549.627930,-4540.750488
062660_2620-ORI_266.tif,-4549.627930,-4544.436523
062660_2620-ORI_266_v_flip.tif,-4549.627930,-4544.436523
062660_2620-ORI_266_h_flip.tif,-4549.627930,-4544.436523
062660_2620-ORI_266_hv_flip.tif,-4549.627930,-4544.436523
062660_2620-ORI_267.tif,-4549.518555,-4541.298340
062660_2620-ORI_267_v_flip.tif,-4549.518555,-4541.298340
062660_2620-ORI_267_h_flip.tif,-4549.518555,-4541.298340
062660_2620-ORI_267_hv_flip.tif,-4549.518555,-4541.298340
062660_2620-ORI_268.tif,-4548.720215,-4541.298340
062660_2620-ORI_268_v_flip.tif,-4548.720215,-4541.298340
062660_2620-ORI_268_h_flip.tif,-4548.720215,-4541.298340
062660_2620-ORI_268_hv_flip.tif,-4548.720215,-4541.298340
062660_2620-ORI_269.tif,-4548.720215,-4539.720703
062660_2620-ORI_269_v_flip.tif,-4548.720215,-4539.720703
062660_2620-ORI_269_h_flip.tif,-4548.720215,-4539.720703
062660_2620-ORI_269_hv_flip.tif,-4548.720215,-4539.720703
062660_2620-ORI_27.tif,-4546.491211,-4515.798340
062660_2620-ORI_27_v_flip.tif,-4546.491211,-4515.798340
062660_2620-ORI_27_h_flip.tif,-4546.491211,-4515.798340
062660_2620-ORI_27_hv_flip.tif,-4546.491211,-4515.798340
062660_2620-ORI_270.tif,-4547.793945,-4539.720703
062660_2620-ORI_270_v_flip.tif,-4547.793945,-4539.720703
062660_2620-ORI_270_h_flip.tif,-4547.793945,-4539.720703
062660_2620-ORI_270_hv_flip.tif,-4547.793945,-4539.720703
062660_2620-ORI_271.tif,-4547.969727,-4538.727539
062660_2620-ORI_271_v_flip.tif,-4547.969727,-4538.727539
062660_2620-ORI_271_h_flip.tif,-4547.969727,-4538.727539
062660_2620-ORI_271_hv_flip.tif,-4547.969727,-4538.727539
062660_2620-ORI_3.tif,-4543.673828,-4522.410156
062660_2620-ORI_3_v_flip.tif,-4543.673828,-4522.410156
062660_2620-ORI_3_h_flip.tif,-4543.673828,-4522.410156
062660_2620-ORI_3_hv_flip.tif,-4543.673828,-4522.410156
062660_2620-ORI_30.tif,-4545.035156,-4513.436523
062660_2620-ORI_30_v_flip.tif,-4545.035156,-4513.436523
062660_2620-ORI_30_h_flip.tif,-4545.035156,-4513.436523
062660_2620-ORI_30_hv_flip.tif,-4545.035156,-4513.436523
062660_2620-ORI_31.tif,-4544.756836,-4513.436523
062660_2620-ORI_31_v_flip.tif,-4544.756836,-4513.436523
062660_2620-ORI_31_h_flip.tif,-4544.756836,-4513.436523
062660_2620-ORI_31_hv_flip.tif,-4544.756836,-4513.436523
062660_2620-ORI_32.tif,-4531.166992,-4521.967773
062660_2620-ORI_32_v_flip.tif,-4531.166992,-4521.967773
062660_2620-ORI_32_h_flip.tif,-4531.166992,-4521.967773
062660_2620-ORI_32_hv_flip.tif,-4531.166992,-4521.967773
062660_2620-ORI_33.tif,-4541.465820,-4522.277832
062660_2620-ORI_33_v_flip.tif,-4541.465820,-4522.277832
062660_2620-ORI_33_h_flip.tif,-4541.465820,-4522.277832
062660_2620-ORI_33_hv_flip.tif,-4541.465820,-4522.277832
062660_2620-ORI_34.tif,-4548.496094,-4524.896484
062660_2620-ORI_34_v_flip.tif,-4548.496094,-4524.896484
062660_2620-ORI_34_h_flip.tif,-4548.496094,-4524.896484
062660_2620-ORI_34_hv_flip.tif,-4548.496094,-4524.896484
062660_2620-ORI_35.tif,-4552.623535,-4529.937012
062660_2620-ORI_35_v_flip.tif,-4552.623535,-4529.937012
062660_2620-ORI_35_h_flip.tif,-4552.623535,-4529.937012
062660_2620-ORI_35_hv_flip.tif,-4552.623535,-4529.937012
062660_2620-ORI_36.tif,-4554.704102,-4539.216797
062660_2620-ORI_36_v_flip.tif,-4554.704102,-4539.216797
062660_2620-ORI_36_h_flip.tif,-4554.704102,-4539.216797
062660_2620-ORI_36_hv_flip.tif,-4554.704102,-4539.216797
062660_2620-ORI_37.tif,-4555.868164,-4547.872070
062660_2620-ORI_37_v_flip.tif,-4555.868164,-4547.872070
062660_2620-ORI_37_h_flip.tif,-4555.868164,-4547.872070
062660_2620-ORI_37_hv_flip.tif,-4555.868164,-4547.872070
062660_2620-ORI_38.tif,-4555.868164,-4550.507812
062660_2620-ORI_38_v_flip.tif,-4555.868164,-4550.507812
062660_2620-ORI_38_h_flip.tif,-4555.868164,-4550.507812
062660_2620-ORI_38_hv_flip.tif,-4555.868164,-4550.507812
062660_2620-ORI_39.tif,-4555.501465,-4549.662109
062660_2620-ORI_39_v_flip.tif,-4555.501465,-4549.662109
062660_2620-ORI_39_h_flip.tif,-4555.501465,-4549.662109
062660_2620-ORI_39_hv_flip.tif,-4555.501465,-4549.662109
062660_2620-ORI_4.tif,-4550.753906,-4525.983398
062660_2620-ORI_4_v_flip.tif,-4550.753906,-4525.983398
062660_2620-ORI_4_h_flip.tif,-4550.753906,-4525.983398
062660_2620-ORI_4_hv_flip.tif,-4550.753906,-4525.983398
062660_2620-ORI_40.tif,-4554.224609,-4546.604980
062660_2620-ORI_40_v_flip.tif,-4554.224609,-4546.604980
062660_2620-ORI_40_h_flip.tif,-4554.224609,-4546.604980
062660_2620-ORI_40_hv_flip.tif,-4554.224609,-4546.604980
062660_2620-ORI_41.tif,-4552.984863,-4545.536133
062660_2620-ORI_41_v_flip.tif,-4552.984863,-4545.536133
062660_2620-ORI_41_h_flip.tif,-4552.984863,-4545.536133
062660_2620-ORI_41_hv_flip.tif,-4552.984863,-4545.536133
062660_2620-ORI_42.tif,-4552.716309,-4540.815918
062660_2620-ORI_42_v_flip.tif,-4552.716309,-4540.815918
062660_2620-ORI_42_h_flip.tif,-4552.716309,-4540.815918
062660_2620-ORI_42_hv_flip.tif,-4552.716309,-4540.815918
062660_2620-ORI_43.tif,-4549.736816,-4536.382324
062660_2620-ORI_43_v_flip.tif,-4549.736816,-4536.382324
062660_2620-ORI_43_h_flip.tif,-4549.736816,-4536.382324
062660_2620-ORI_43_hv_flip.tif,-4549.736816,-4536.382324
062660_2620-ORI_44.tif,-4549.307617,-4536.382324
062660_2620-ORI_44_v_flip.tif,-4549.307617,-4536.382324
062660_2620-ORI_44_h_flip.tif,-4549.307617,-4536.382324
062660_2620-ORI_44_hv_flip.tif,-4549.307617,-4536.382324
062660_2620-ORI_45.tif,-4548.979492,-4544.050781
062660_2620-ORI_45_v_flip.tif,-4548.979492,-4544.050781
062660_2620-ORI_45_h_flip.tif,-4548.979492,-4544.050781
062660_2620-ORI_45_hv_flip.tif,-4548.979492,-4544.050781
062660_2620-ORI_46.tif,-4548.551758,-4542.125488
062660_2620-ORI_46_v_flip.tif,-4548.551758,-4542.125488
062660_2620-ORI_46_h_flip.tif,-4548.551758,-4542.125488
062660_2620-ORI_46_hv_flip.tif,-4548.551758,-4542.125488
062660_2620-ORI_47.tif,-4551.959961,-4537.833008
062660_2620-ORI_47_v_flip.tif,-4551.959961,-4537.833008
062660_2620-ORI_47_h_flip.tif,-4551.959961,-4537.833008
062660_2620-ORI_47_hv_flip.tif,-4551.959961,-4537.833008
062660_2620-ORI_57.tif,-4543.750488,-4518.587891
062660_2620-ORI_57_v_flip.tif,-4543.750488,-4518.587891
062660_2620-ORI_57_h_flip.tif,-4543.750488,-4518.587891
062660_2620-ORI_57_hv_flip.tif,-4543.750488,-4518.587891
062660_2620-ORI_58.tif,-4545.545410,-4518.474609
062660_2620-ORI_58_v_flip.tif,-4545.545410,-4518.474609
062660_2620-ORI_58_h_flip.tif,-4545.545410,-4518.474609
062660_2620-ORI_58_hv_flip.tif,-4545.545410,-4518.474609
062660_2620-ORI_59.tif,-4545.848145,-4515.665039
062660_2620-ORI_59_v_flip.tif,-4545.848145,-4515.665039
062660_2620-ORI_59_h_flip.tif,-4545.848145,-4515.665039
062660_2620-ORI_59_hv_flip.tif,-4545.848145,-4515.665039
062660_2620-ORI_6.tif,-4555.643555,-4543.835938
062660_2620-ORI_6_v_flip.tif,-4555.643555,-4543.835938
062660_2620-ORI_6_h_flip.tif,-4555.643555,-4543.835938
062660_2620-ORI_6_hv_flip.tif,-4555.643555,-4543.835938
062660_2620-ORI_60.tif,-4545.848145,-4513.697754
062660_2620-ORI_60_v_flip.tif,-4545.848145,-4513.697754
062660_2620-ORI_60_h_flip.tif,-4545.848145,-4513.697754
062660_2620-ORI_60_hv_flip.tif,-4545.848145,-4513.697754
062660_2620-ORI_61.tif,-4544.756836,-4513.697754
062660_2620-ORI_61_v_flip.tif,-4544.756836,-4513.697754
062660_2620-ORI_61_h_flip.tif,-4544.756836,-4513.697754
062660_2620-ORI_61_hv_flip.tif,-4544.756836,-4513.697754
062660_2620-ORI_62.tif,-4544.756836,-4515.148438
062660_2620-ORI_62_v_flip.tif,-4544.756836,-4515.148438
062660_2620-ORI_62_h_flip.tif,-4544.756836,-4515.148438
062660_2620-ORI_62_hv_flip.tif,-4544.756836,-4515.148438
062660_2620-ORI_63.tif,-4539.939453,-4521.967773
062660_2620-ORI_63_v_flip.tif,-4539.939453,-4521.967773
062660_2620-ORI_63_h_flip.tif,-4539.939453,-4521.967773
062660_2620-ORI_63_hv_flip.tif,-4539.939453,-4521.967773
062660_2620-ORI_64.tif,-4546.279297,-4523.016602
062660_2620-ORI_64_v_flip.tif,-4546.279297,-4523.016602
062660_2620-ORI_64_h_flip.tif,-4546.279297,-4523.016602
062660_2620-ORI_64_hv_flip.tif,-4546.279297,-4523.016602
062660_2620-ORI_65.tif,-4550.891113,-4527.351562
062660_2620-ORI_65_v_flip.tif,-4550.891113,-4527.351562
062660_2620-ORI_65_h_flip.tif,-4550.891113,-4527.351562
062660_2620-ORI_65_hv_flip.tif,-4550.891113,-4527.351562
062660_2620-ORI_75.tif,-4548.514648,-4534.852539
062660_2620-ORI_75_v_flip.tif,-4548.514648,-4534.852539
062660_2620-ORI_75_h_flip.tif,-4548.514648,-4534.852539
062660_2620-ORI_75_hv_flip.tif,-4548.514648,-4534.852539
062660_2620-ORI_76.tif,-4548.514648,-4543.990723
062660_2620-ORI_76_v_flip.tif,-4548.514648,-4543.990723
062660_2620-ORI_76_h_flip.tif,-4548.514648,-4543.990723
062660_2620-ORI_76_hv_flip.tif,-4548.514648,-4543.990723
062660_2620-ORI_77.tif,-4548.093750,-4542.562012
062660_2620-ORI_77_v_flip.tif,-4548.093750,-4542.562012
062660_2620-ORI_77_h_flip.tif,-4548.093750,-4542.562012
062660_2620-ORI_77_hv_flip.tif,-4548.093750,-4542.562012
062660_2620-ORI_78.tif,-4551.959961,-4534.571777
062660_2620-ORI_78_v_flip.tif,-4551.959961,-4534.571777
062660_2620-ORI_78_h_flip.tif,-4551.959961,-4534.571777
062660_2620-ORI_78_hv_flip.tif,-4551.959961,-4534.571777
062660_2620-ORI_79.tif,-4551.959961,-4534.571777
062660_2620-ORI_79_v_flip.tif,-4551.959961,-4534.571777
062660_2620-ORI_79_h_flip.tif,-4551.959961,-4534.571777
062660_2620-ORI_79_hv_flip.tif,-4551.959961,-4534.571777
062660_2620-ORI_8.tif,-4556.532227,-4549.915527
062660_2620-ORI_8_v_flip.tif,-4556.532227,-4549.915527
062660_2620-ORI_8_h_flip.tif,-4556.532227,-4549.915527
062660_2620-ORI_8_hv_flip.tif,-4556.532227,-4549.915527
062660_2620-ORI_80.tif,-4547.788086,-4541.150391
062660_2620-ORI_80_v_flip.tif,-4547.788086,-4541.150391
062660_2620-ORI_80_h_flip.tif,-4547.788086,-4541.150391
062660_2620-ORI_80_hv_flip.tif,-4547.788086,-4541.150391
062660_2620-ORI_81.tif,-4547.788086,-4542.684570
062660_2620-ORI_81_v_flip.tif,-4547.788086,-4542.684570
062660_2620-ORI_81_h_flip.tif,-4547.788086,-4542.684570
062660_2620-ORI_81_hv_flip.tif,-4547.788086,-4542.684570
062660_2620-ORI_82.tif,-4547.273926,-4538.158203
062660_2620-ORI_82_v_flip.tif,-4547.273926,-4538.158203
062660_2620-ORI_82_h_flip.tif,-4547.273926,-4538.158203
062660_2620-ORI_82_hv_flip.tif,-4547.273926,-4538.158203
062660_2620-ORI_83.tif,-4546.488281,-4538.158203
062660_2620-ORI_83_v_flip.tif,-4546.488281,-4538.158203
062660_2620-ORI_83_h_flip.tif,-4546.488281,-4538.158203
062660_2620-ORI_83_hv_flip.tif,-4546.488281,-4538.158203
062660_2620-ORI_48.tif,-4551.959961,-4537.833008
062660_2620-ORI_48_v_flip.tif,-4551.959961,-4537.833008
062660_2620-ORI_48_h_flip.tif,-4551.959961,-4537.833008
062660_2620-ORI_48_hv_flip.tif,-4551.959961,-4537.833008
062660_2620-ORI_49.tif,-4546.847656,-4541.442871
062660_2620-ORI_49_v_flip.tif,-4546.847656,-4541.442871
062660_2620-ORI_49_h_flip.tif,-4546.847656,-4541.442871
062660_2620-ORI_49_hv_flip.tif,-4546.847656,-4541.442871
062660_2620-ORI_5.tif,-4554.397461,-4534.085938
062660_2620-ORI_5_v_flip.tif,-4554.397461,-4534.085938
062660_2620-ORI_5_h_flip.tif,-4554.397461,-4534.085938
062660_2620-ORI_5_hv_flip.tif,-4554.397461,-4534.085938
